Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
18.08.2025 15:45;18.08.2025 16:00;374,84;218,37;6,37;165,69;3.723,36;6,80;-;0,00;59,50;71,75;0,00;82,50
18.08.2025 16:00;18.08.2025 16:15;385,07;243,26;9,52;171,35;3.556,49;6,80;-;0,00;59,50;78,75;0,00;82,75
18.08.2025 16:15;18.08.2025 16:30;389,64;249,51;12,06;173,81;3.404,54;6,80;-;0,00;59,50;78,75;0,00;82,75
18.08.2025 16:30;18.08.2025 16:45;392,09;244,62;15,61;180,72;3.205,73;6,78;-;0,00;62,50;88,00;0,00;82,75
18.08.2025 16:45;18.08.2025 17:00;395,79;244,70;14,52;194,69;3.011,25;6,77;-;0,00;79,00;108,50;0,00;82,75
18.08.2025 17:00;18.08.2025 17:15;410,47;255,27;13,34;195,42;2.781,97;6,78;-;0,00;91,75;137,25;0,00;82,75
18.08.2025 17:15;18.08.2025 17:30;414,30;243,72;10,93;194,77;2.521,16;6,78;-;0,00;116,75;188,75;0,25;82,75
18.08.2025 17:30;18.08.2025 17:45;423,51;260,54;9,64;194,29;2.258,90;6,78;-;0,00;145,25;283,25;10,00;82,75
18.08.2025 17:45;18.08.2025 18:00;433,56;292,36;9,94;199,11;2.008,39;6,79;-;0,00;174,00;366,50;63,75;82,75
18.08.2025 18:00;18.08.2025 18:15;466,57;262,56;12,73;202,33;1.758,62;6,79;-;0,00;187,50;456,50;33,25;82,75
18.08.2025 18:15;18.08.2025 18:30;484,68;273,26;18,82;206,20;1.453,88;6,80;-;0,00;201,00;554,00;52,25;82,75
18.08.2025 18:30;18.08.2025 18:45;498,50;293,38;24,39;211,68;1.146,25;6,82;-;0,00;208,50;618,00;132,75;82,75
18.08.2025 18:45;18.08.2025 19:00;508,28;309,66;27,88;220,74;859,94;6,83;-;0,00;208,25;626,25;180,75;82,75
18.08.2025 19:00;18.08.2025 19:15;523,26;269,46;26,47;227,24;602,79;6,84;-;0,00;208,25;640,00;144,50;84,00
18.08.2025 19:15;18.08.2025 19:30;534,67;282,06;24,94;236,63;405,50;6,86;-;0,00;208,50;641,25;151,75;84,00
18.08.2025 19:30;18.08.2025 19:45;536,68;319,31;18,86;244,65;259,56;6,95;-;0,00;208,50;645,50;229,00;84,00
18.08.2025 19:45;18.08.2025 20:00;540,84;342,14;14,21;247,98;161,29;7,04;-;0,00;208,25;646,75;230,25;84,00
18.08.2025 20:00;18.08.2025 20:15;543,45;335,67;13,38;272,02;84,17;7,13;-;0,00;208,00;655,25;232,00;84,00
18.08.2025 20:15;18.08.2025 20:30;544,89;334,26;16,26;311,47;38,45;6,89;-;0,00;207,50;656,75;236,00;84,00
18.08.2025 20:30;18.08.2025 20:45;545,06;330,17;17,70;329,45;22,41;6,95;-;0,00;207,75;657,75;236,75;84,00
18.08.2025 20:45;18.08.2025 21:00;544,84;323,40;20,73;308,44;13,86;7,01;-;0,00;207,75;657,75;229,00;84,00
18.08.2025 21:00;18.08.2025 21:15;538,46;343,40;21,33;344,42;20,42;7,40;-;0,00;207,75;655,25;228,75;84,00
18.08.2025 21:15;18.08.2025 21:30;532,84;337,17;22,05;388,50;11,46;7,47;-;0,00;207,75;584,75;229,25;84,00
18.08.2025 21:30;18.08.2025 21:45;525,58;347,95;21,25;420,88;7,49;7,53;-;0,00;207,50;465,75;200,50;84,00
18.08.2025 21:45;18.08.2025 22:00;523,45;322,15;20,56;461,93;6,39;7,61;-;0,00;207,50;466,25;187,00;84,00
18.08.2025 22:00;18.08.2025 22:15;513,14;330,60;19,81;495,28;8,98;7,70;-;0,00;207,50;468,00;169,25;84,00
18.08.2025 22:15;18.08.2025 22:30;509,18;307,69;21,53;525,98;1,79;7,76;-;0,00;207,50;468,00;169,25;84,00
18.08.2025 22:30;18.08.2025 22:45;504,45;211,59;24,66;551,18;1,15;7,82;-;0,00;207,50;468,00;60,75;84,00
18.08.2025 22:45;18.08.2025 23:00;497,79;205,15;25,86;585,59;1,03;7,87;-;0,00;206,75;468,00;42,50;84,00
18.08.2025 23:00;18.08.2025 23:15;473,04;270,94;26,70;593,74;1,12;7,93;-;0,00;202,50;459,25;35,75;84,00
18.08.2025 23:15;18.08.2025 23:30;465,66;216,93;27,84;596,87;1,20;7,96;-;0,00;198,00;458,75;28,25;84,00
18.08.2025 23:30;18.08.2025 23:45;457,24;200,59;25,32;585,59;1,20;8,02;-;0,00;187,25;442,75;0,25;84,00
18.08.2025 23:45;19.08.2025 00:00;454,39;198,75;22,74;572,69;1,09;8,09;-;0,00;178,00;437,75;0,00;84,00
19.08.2025 00:00;19.08.2025 00:15;430,09;223,48;23,32;565,12;1,29;8,10;-;0,00;180,25;472,50;0,00;70,00
19.08.2025 00:15;19.08.2025 00:30;427,66;227,75;30,40;551,44;1,40;8,13;-;0,00;174,50;382,00;0,00;70,00
19.08.2025 00:30;19.08.2025 00:45;426,08;208,04;34,58;525,84;1,14;8,16;-;0,00;146,00;353,25;0,00;70,00
19.08.2025 00:45;19.08.2025 01:00;424,84;194,07;35,10;500,51;1,09;8,25;-;0,00;115,75;366,25;0,00;70,00
19.08.2025 01:00;19.08.2025 01:15;415,16;196,37;32,76;477,08;1,14;8,31;-;0,00;88,00;371,00;0,00;72,00
19.08.2025 01:15;19.08.2025 01:30;414,47;191,12;34,77;457,40;1,43;8,33;-;0,00;57,00;371,75;0,00;72,00
19.08.2025 01:30;19.08.2025 01:45;415,61;196,92;40,43;433,74;1,27;8,35;-;0,00;17,00;381,00;0,00;72,00
19.08.2025 01:45;19.08.2025 02:00;416,48;192,34;43,15;410,87;1,13;8,40;-;0,00;17,00;404,25;0,00;72,00
19.08.2025 02:00;19.08.2025 02:15;411,90;245,85;45,75;387,45;0,96;8,43;-;0,00;17,00;421,25;0,00;71,75
19.08.2025 02:15;19.08.2025 02:30;410,23;225,97;47,84;372,85;1,20;8,44;-;0,00;17,00;486,75;0,00;71,75
19.08.2025 02:30;19.08.2025 02:45;408,74;201,71;53,96;351,40;1,24;8,46;-;0,00;17,00;523,25;0,00;71,75
19.08.2025 02:45;19.08.2025 03:00;409,58;193,13;52,13;337,76;1,20;8,51;-;0,00;17,00;535,75;0,00;71,75
19.08.2025 03:00;19.08.2025 03:15;409,44;192,75;48,75;318,05;1,05;8,55;-;0,00;16,75;543,75;0,00;72,50
19.08.2025 03:15;19.08.2025 03:30;409,59;192,62;44,38;304,09;1,01;8,56;-;0,00;16,75;554,50;0,00;72,50
19.08.2025 03:30;19.08.2025 03:45;408,24;193,73;40,01;276,04;1,02;8,58;-;0,00;16,75;557,00;0,00;72,50
19.08.2025 03:45;19.08.2025 04:00;409,74;193,93;41,77;246,05;1,01;8,58;-;0,00;16,75;556,75;0,00;72,50
19.08.2025 04:00;19.08.2025 04:15;417,96;194,19;43,95;217,31;0,87;8,58;-;0,00;16,75;561,00;0,00;86,00
19.08.2025 04:15;19.08.2025 04:30;421,05;193,74;45,45;201,09;3,38;8,59;-;0,00;16,75;560,75;0,00;86,00
19.08.2025 04:30;19.08.2025 04:45;425,89;194,39;49,35;182,36;3,55;8,60;-;0,00;16,75;560,75;0,00;86,00
19.08.2025 04:45;19.08.2025 05:00;430,26;214,26;48,93;169,77;3,65;8,59;-;0,00;16,75;561,00;0,00;86,00
19.08.2025 05:00;19.08.2025 05:15;447,39;212,23;48,10;157,68;3,65;8,60;-;0,00;17,00;575,00;0,00;83,75
19.08.2025 05:15;19.08.2025 05:30;456,77;238,38;53,30;161,08;3,59;8,24;-;0,00;17,00;580,25;1,00;81,75
19.08.2025 05:30;19.08.2025 05:45;465,85;310,19;54,97;157,28;3,46;8,23;-;0,00;24,50;581,75;28,25;81,75
19.08.2025 05:45;19.08.2025 06:00;472,63;324,51;57,20;158,07;5,00;8,25;-;0,00;30,75;581,75;36,50;81,75
19.08.2025 06:00;19.08.2025 06:15;490,08;266,69;68,41;161,39;5,79;8,26;-;0,00;30,75;587,25;42,00;80,50
19.08.2025 06:15;19.08.2025 06:30;498,80;290,89;78,73;186,71;26,31;8,61;-;0,00;30,75;592,00;131,50;80,50
19.08.2025 06:30;19.08.2025 06:45;501,22;303,02;95,60;198,39;81,49;8,65;-;0,00;30,75;592,50;134,00;80,50
19.08.2025 06:45;19.08.2025 07:00;503,11;306,42;100,46;199,51;163,05;8,64;-;0,00;30,75;592,50;134,75;80,50
19.08.2025 07:00;19.08.2025 07:15;504,30;316,02;101,30;207,47;291,62;8,57;-;0,00;30,50;591,50;134,25;76,25
19.08.2025 07:15;19.08.2025 07:30;504,88;312,18;110,94;217,51;464,83;8,48;-;0,00;30,50;591,50;142,75;76,25
19.08.2025 07:30;19.08.2025 07:45;500,65;259,66;121,61;216,80;687,73;8,36;-;0,00;30,50;591,25;76,50;76,25
19.08.2025 07:45;19.08.2025 08:00;497,60;249,11;132,22;212,45;947,18;8,21;-;0,00;30,50;591,25;48,00;76,25
19.08.2025 08:00;19.08.2025 08:15;472,44;262,33;136,62;201,36;1.244,73;8,11;-;0,00;30,50;575,50;117,75;69,25
19.08.2025 08:15;19.08.2025 08:30;464,94;248,03;142,28;184,08;1.547,26;8,02;-;0,00;30,75;511,75;62,50;69,25
19.08.2025 08:30;19.08.2025 08:45;453,24;220,81;153,57;163,82;1.865,89;7,96;-;0,00;23,25;452,00;51,00;69,25
19.08.2025 08:45;19.08.2025 09:00;446,81;223,77;148,96;152,60;2.177,20;7,87;-;0,00;17,00;351,50;23,25;69,25
19.08.2025 09:00;19.08.2025 09:15;421,02;246,45;156,00;156,85;2.499,05;7,73;-;0,00;17,00;250,75;48,50;68,75
19.08.2025 09:15;19.08.2025 09:30;416,69;252,40;159,25;168,74;2.776,80;7,65;-;0,00;17,00;182,25;6,50;70,75
19.08.2025 09:30;19.08.2025 09:45;411,56;242,43;163,50;193,80;3.028,18;7,54;-;0,00;17,00;114,50;5,00;70,75
19.08.2025 09:45;19.08.2025 10:00;410,18;237,10;152,99;210,23;3.261,81;7,46;-;0,00;17,00;80,75;11,25;70,75
19.08.2025 10:00;19.08.2025 10:15;393,11;259,17;145,40;225,61;3.320,68;7,40;-;0,00;16,25;69,25;2,00;71,75
19.08.2025 10:15;19.08.2025 10:30;388,11;243,02;145,56;238,44;3.458,51;7,34;-;0,00;16,25;69,00;0,00;71,75
19.08.2025 10:30;19.08.2025 10:45;382,53;236,14;145,08;250,81;3.635,72;7,31;-;0,00;16,25;69,25;0,00;71,75
19.08.2025 10:45;19.08.2025 11:00;374,27;227,71;143,06;262,48;3.785,39;7,26;-;0,00;16,25;69,25;0,00;71,75
19.08.2025 11:00;19.08.2025 11:15;366,56;254,66;138,48;267,20;3.919,94;7,25;-;0,00;16,00;55,25;0,00;74,50
19.08.2025 11:15;19.08.2025 11:30;363,99;229,85;141,22;275,93;4.016,52;7,21;-;0,00;16,00;55,25;0,00;71,50
19.08.2025 11:30;19.08.2025 11:45;360,98;221,72;148,07;288,92;4.136,71;7,16;-;0,00;16,00;55,25;0,00;71,50
19.08.2025 11:45;19.08.2025 12:00;360,39;221,05;151,83;302,20;4.229,64;7,12;-;0,00;16,00;55,25;0,00;71,50
19.08.2025 12:00;19.08.2025 12:15;353,54;211,42;149,92;305,68;4.301,73;7,08;-;0,00;15,50;53,50;0,00;76,50
19.08.2025 12:15;19.08.2025 12:30;351,63;206,02;138,04;300,27;4.346,47;7,02;-;0,00;15,50;53,50;0,00;76,50
19.08.2025 12:30;19.08.2025 12:45;349,47;206,77;127,14;298,97;4.356,19;6,97;-;0,00;15,50;53,50;0,00;76,50
19.08.2025 12:45;19.08.2025 13:00;349,90;206,38;129,01;310,73;4.380,41;6,95;-;0,00;15,50;53,50;0,00;76,50
19.08.2025 13:00;19.08.2025 13:15;347,65;221,71;101,34;316,32;4.407,62;6,92;-;0,00;15,00;53,75;0,00;81,75
19.08.2025 13:15;19.08.2025 13:30;347,69;206,12;94,83;323,57;4.404,50;6,92;-;0,00;15,00;53,75;0,00;81,75
19.08.2025 13:30;19.08.2025 13:45;347,23;205,30;89,59;329,53;4.388,65;6,89;-;0,00;15,00;53,75;0,00;81,75
19.08.2025 13:45;19.08.2025 14:00;347,57;204,72;87,59;342,91;4.356,44;6,87;-;0,00;15,00;53,75;0,00;81,75
19.08.2025 14:00;19.08.2025 14:15;346,64;204,25;108,69;372,01;4.321,03;6,84;-;0,00;15,00;53,25;0,00;80,75
19.08.2025 14:15;19.08.2025 14:30;347,49;203,78;127,27;420,07;4.292,38;6,83;-;0,00;15,00;53,25;0,00;80,75
19.08.2025 14:30;19.08.2025 14:45;348,05;210,09;149,61;454,40;4.241,98;6,78;-;0,00;15,00;53,25;0,00;80,75
19.08.2025 14:45;19.08.2025 15:00;350,66;203,88;168,60;488,53;4.182,67;6,78;-;0,00;15,00;53,50;0,00;80,75
19.08.2025 15:00;19.08.2025 15:15;352,21;198,00;203,25;517,78;4.064,90;6,77;-;0,00;15,00;54,25;0,00;84,25
19.08.2025 15:15;19.08.2025 15:30;355,68;199,63;218,70;544,16;3.940,80;6,73;-;0,00;15,00;54,25;0,00;87,25
19.08.2025 15:30;19.08.2025 15:45;354,66;206,15;232,71;567,98;3.803,82;6,70;-;0,00;15,00;54,25;0,00;87,25
19.08.2025 15:45;19.08.2025 16:00;356,06;218,37;252,38;603,41;3.663,20;6,66;-;0,00;15,00;54,25;0,00;87,25
19.08.2025 16:00;19.08.2025 16:15;366,26;216,16;264,79;634,53;3.495,88;6,64;-;0,00;15,75;61,25;0,00;84,00
19.08.2025 16:15;19.08.2025 16:30;372,12;220,45;276,56;670,40;3.318,41;6,61;-;0,00;15,75;61,25;0,00;84,00
19.08.2025 16:30;19.08.2025 16:45;374,84;225,38;306,50;701,05;3.123,23;6,58;-;0,00;15,75;61,25;0,00;84,00
19.08.2025 16:45;19.08.2025 17:00;378,81;217,63;310,18;731,15;2.948,07;6,60;-;0,00;15,75;77,50;0,00;84,00
19.08.2025 17:00;19.08.2025 17:15;393,07;222,12;326,48;747,44;2.717,92;6,61;-;0,00;16,75;104,25;0,00;86,00
19.08.2025 17:15;19.08.2025 17:30;401,04;245,47;340,09;777,90;2.451,02;6,59;-;0,00;16,75;160,00;0,00;86,00
19.08.2025 17:30;19.08.2025 17:45;408,69;235,99;361,88;801,21;2.198,32;6,58;-;0,00;16,75;213,50;0,00;86,00
19.08.2025 17:45;19.08.2025 18:00;418,11;242,28;388,93;817,17;1.936,14;6,57;-;0,00;16,75;262,00;54,75;86,00
19.08.2025 18:00;19.08.2025 18:15;450,46;220,52;398,56;825,68;1.676,01;6,58;-;0,00;17,75;343,00;16,25;86,50
19.08.2025 18:15;19.08.2025 18:30;465,32;225,03;394,72;816,46;1.385,81;6,59;-;0,00;17,50;387,50;8,00;86,50
19.08.2025 18:30;19.08.2025 18:45;484,22;258,74;404,57;811,30;1.077,59;6,61;-;0,00;25,00;395,25;71,75;86,50
19.08.2025 18:45;19.08.2025 19:00;493,48;321,14;411,42;801,16;800,43;6,63;-;0,00;31,25;398,50;185,50;86,50
19.08.2025 19:00;19.08.2025 19:15;512,64;253,52;423,06;803,75;547,72;6,63;-;0,00;31,50;420,50;69,75;86,00
19.08.2025 19:15;19.08.2025 19:30;521,40;284,83;441,66;788,49;359,16;6,70;-;0,00;31,50;422,75;97,25;86,00
19.08.2025 19:30;19.08.2025 19:45;528,53;307,36;453,45;748,95;223,00;6,80;-;0,00;31,50;424,75;215,00;86,00
19.08.2025 19:45;19.08.2025 20:00;531,71;318,63;489,99;639,44;134,18;6,89;-;0,00;31,50;427,00;225,25;86,00
19.08.2025 20:00;19.08.2025 20:15;534,42;298,38;521,25;601,14;66,88;6,96;-;0,00;31,50;432,75;203,50;86,75
19.08.2025 20:15;19.08.2025 20:30;535,18;315,73;522,29;601,89;26,36;6,75;-;0,00;31,50;434,50;224,75;86,75
19.08.2025 20:30;19.08.2025 20:45;533,28;323,90;535,34;562,21;16,82;6,92;-;0,00;31,25;435,75;217,50;86,75
19.08.2025 20:45;19.08.2025 21:00;531,82;318,91;537,76;488,64;18,08;7,01;-;0,00;31,25;437,50;216,25;86,75
19.08.2025 21:00;19.08.2025 21:15;526,18;318,83;532,61;460,67;15,62;7,39;-;0,00;31,25;433,50;222,50;86,75
19.08.2025 21:15;19.08.2025 21:30;524,07;318,94;546,79;458,41;10,54;7,48;-;0,00;31,25;432,75;206,75;86,75
19.08.2025 21:30;19.08.2025 21:45;521,25;281,04;559,16;449,76;7,46;7,53;-;0,00;31,25;433,50;130,00;86,75
19.08.2025 21:45;19.08.2025 22:00;519,97;232,53;561,26;454,72;3,34;7,61;-;0,00;31,25;435,25;40,75;86,75
19.08.2025 22:00;19.08.2025 22:15;507,11;254,67;576,81;427,96;4,94;7,68;-;0,00;31,25;436,00;95,75;86,50
19.08.2025 22:15;19.08.2025 22:30;505,93;257,88;593,67;420,98;2,80;7,75;-;0,00;25,00;437,00;77,50;86,50
19.08.2025 22:30;19.08.2025 22:45;502,36;221,49;610,22;422,64;1,22;7,80;-;0,00;17,50;437,00;17,50;86,50
19.08.2025 22:45;19.08.2025 23:00;498,71;222,70;616,52;406,41;1,95;7,85;-;0,00;17,50;436,50;14,00;86,50
19.08.2025 23:00;19.08.2025 23:15;473,16;251,79;620,10;378,59;5,09;7,88;-;0,00;17,50;436,50;19,00;84,25
19.08.2025 23:15;19.08.2025 23:30;470,20;220,49;611,08;356,79;1,80;7,92;-;0,00;17,50;436,50;14,00;84,25
19.08.2025 23:30;19.08.2025 23:45;465,59;218,42;592,89;333,29;2,14;7,96;-;0,00;17,50;436,50;14,00;84,25
19.08.2025 23:45;20.08.2025 00:00;458,94;218,01;554,70;313,63;1,27;7,97;-;0,00;17,25;436,50;14,00;84,25
20.08.2025 00:00;20.08.2025 00:15;438,67;194,12;545,41;299,58;1,46;7,97;-;0,00;17,50;422,25;1,00;78,00
20.08.2025 00:15;20.08.2025 00:30;437,12;187,59;540,96;287,59;2,11;8,00;-;0,00;17,50;422,00;0,00;78,00
20.08.2025 00:30;20.08.2025 00:45;431,18;184,96;535,53;273,24;1,13;8,01;-;0,00;17,50;422,00;0,00;78,00
20.08.2025 00:45;20.08.2025 01:00;429,34;185,55;519,25;262,72;1,02;8,02;-;0,00;17,50;421,75;0,00;78,00
20.08.2025 01:00;20.08.2025 01:15;419,99;189,44;520,50;260,45;1,12;8,02;-;0,00;17,50;415,00;0,00;78,25
20.08.2025 01:15;20.08.2025 01:30;419,51;186,51;531,47;278,09;1,15;8,02;-;0,00;17,50;422,00;0,00;78,25
20.08.2025 01:30;20.08.2025 01:45;418,11;186,86;530,06;312,38;1,03;8,08;-;0,00;17,50;419,75;0,00;78,25
20.08.2025 01:45;20.08.2025 02:00;415,49;188,13;538,85;344,80;0,97;8,11;-;0,00;17,50;410,75;0,00;78,25
20.08.2025 02:00;20.08.2025 02:15;407,43;188,45;557,97;359,51;0,94;8,14;-;0,00;17,50;390,00;0,00;79,25
20.08.2025 02:15;20.08.2025 02:30;406,20;188,83;537,69;364,14;1,06;8,14;-;0,00;17,50;387,75;0,00;79,25
20.08.2025 02:30;20.08.2025 02:45;406,02;196,85;509,15;369,67;1,13;8,15;-;0,00;17,25;386,50;0,00;79,25
20.08.2025 02:45;20.08.2025 03:00;407,25;196,64;477,50;366,02;1,15;8,16;-;0,00;17,25;390,75;0,00;79,25
